cdate,fdust,ozone,nd,cm,sagas,airquality,air_index
20180414,21,0.024,0.023,0.6,0.003,better,2
20180414,26,0.035,0.019,0.3,0.003,good,3
20180414,18,0.034,0.022,0.4,0.002,good,3
20180414,17,0.037000000000000005,0.019,0.4,0.005,good,3
20180414,22,0.039,0.016,0.4,0.004,good,3
20180414,17,0.036000000000000004,0.019,0.4,0.002,good,3
20180414,15,0.041,0.011,0.3,0.002,good,3
20180414,21,0.0,0.0,0.0,0.0,better,2
20180414,25,0.031,0.019,0.6,0.004,good,3
20180414,15,0.021,0.027000000000000003,0.4,0.005,better,2
20180414,15,0.029,0.019,0.4,0.005,better,2
20180414,24,0.026,0.018000000000000002,0.3,0.005,better,2
20180414,20,0.032,0.015,0.5,0.003,good,3
20180414,21,0.033,0.018000000000000002,0.3,0.003,good,3
20180414,18,0.039,0.014,0.7,0.003,good,3
20180414,18,0.039,0.014,0.4,0.002,good,3
20180415,57,0.036000000000000004,0.016,0.4,0.002,bad,5
20180415,96,0.032,0.018000000000000002,0.5,0.004,worse,6
20180415,96,0.034,0.015,0.4,0.005,worse,6
20180415,99,0.035,0.016,0.4,0.003,worse,6
20180415,69,0.023,0.018000000000000002,0.4,0.005,bad,5
20180415,59,0.03,0.021,0.4,0.003,bad,5
20180415,64,0.031,0.021,0.4,0.003,bad,5
20180415,80,0.035,0.023,0.4,0.003,worse,6
20180415,66,0.032,0.018000000000000002,0.4,0.003,bad,5
20180415,82,0.025,0.018000000000000002,0.6,0.004,worse,6
20180415,84,0.034,0.017,0.3,0.004,worse,6
20180415,63,0.035,0.018000000000000002,0.4,0.003,bad,5
20180415,75,0.038,0.014,0.4,0.004,bad,5
20180415,75,0.038,0.011,0.4,0.002,bad,5
20180415,91,0.0,0.0,0.0,0.0,worse,6
20180415,81,0.03,0.017,0.7,0.004,worse,6
20180415,67,0.022,0.02,0.4,0.005,bad,5
20180415,67,0.03,0.018000000000000002,0.5,0.005,bad,5
20180415,88,0.025,0.018000000000000002,0.4,0.004,worse,6
20180415,79,0.033,0.014,0.4,0.003,worse,6
20180415,80,0.033,0.014,0.4,0.003,worse,6
20180415,72,0.034,0.017,0.8,0.003,bad,5
20180415,71,0.033,0.015,0.5,0.003,bad,5
20180415,67,0.03,0.021,0.4,0.002,bad,5
20180415,61,0.037000000000000005,0.017,0.5,0.005,bad,5
20180416,30,0.033,0.028,0.5,0.002,good,3
20180416,45,0.024,0.03,0.5,0.004,normal,4
20180416,43,0.025,0.026,0.5,0.005,normal,4
20180416,49,0.031,0.028,0.4,0.003,normal,4
20180416,33,0.019,0.031,0.4,0.005,good,3
20180416,34,0.029,0.034,0.5,0.003,good,3
20180416,38,0.026,0.034,0.5,0.003,good,3
20180416,42,0.032,0.035,0.5,0.003,normal,4
20180416,37,0.028,0.029,0.4,0.003,good,3
20180416,43,0.026,0.028,0.6,0.004,normal,4
20180416,43,0.033,0.026,0.3,0.004,normal,4
20180416,37,0.032,0.03,0.4,0.003,good,3
20180416,34,0.027000000000000003,0.026,0.5,0.004,good,3
20180416,30,0.035,0.019,0.4,0.002,good,3
20180416,37,0.0,0.0,0.0,0.0,good,3
20180416,40,0.025,0.031,0.8,0.004,good,3
20180416,32,0.021,0.038,0.4,0.005,good,3
20180416,30,0.028,0.024,0.5,0.005,better,2
20180416,44,0.022,0.027000000000000003,0.5,0.004,normal,4
20180416,39,0.027000000000000003,0.025,0.4,0.004,good,3
20180416,41,0.031,0.024,0.4,0.003,normal,4
20180416,36,0.034,0.024,0.8,0.003,good,3
20180416,36,0.034,0.021,0.4,0.003,good,3
20180416,31,0.029,0.028,0.4,0.003,good,3
20180416,32,0.034,0.028,0.6,0.005,good,3
20180417,52,0.04,0.022,0.4,0.003,bad,5
20180417,70,0.025,0.042,0.5,0.004,bad,5
20180417,74,0.027000000000000003,0.036000000000000004,0.6,0.005,bad,5
20180417,75,0.027000000000000003,0.045,0.5,0.004,bad,5
20180417,55,0.018000000000000002,0.048,0.5,0.005,bad,5
20180417,51,0.027000000000000003,0.05,0.5,0.004,bad,5
20180417,57,0.027000000000000003,0.044,0.5,0.004,bad,5
20180417,67,0.031,0.049,0.6,0.004,bad,5
20180417,57,0.028,0.041,0.5,0.004,bad,5
20180417,67,0.022,0.042,0.7,0.005,bad,5
20180417,74,0.03,0.041,0.4,0.005,bad,5
20180417,56,0.031,0.046,0.5,0.004,bad,5
20180417,54,0.03,0.032,0.5,0.006,bad,5
20180417,58,0.0,0.0,0.0,0.0,bad,5
20180417,63,0.026,0.04,0.7,0.005,bad,5
20180417,51,0.02,0.059,0.6,0.006,bad,5
20180417,51,0.03,0.033,0.6,0.006,bad,5
20180417,67,0.019,0.041,0.5,0.005,bad,5
20180417,61,0.028,0.039,0.5,0.004,bad,5
20180417,62,0.028,0.039,0.5,0.004,bad,5
20180417,55,0.032,0.037000000000000005,0.8,0.004,bad,5
20180417,57,0.036000000000000004,0.029,0.5,0.004,bad,5
20180417,51,0.021,0.049,0.6,0.004,bad,5
20180417,50,0.029,0.045,0.7,0.006,normal,4
20180417,48,0.032,0.041,0.6,0.003,normal,4
20180418,62,0.033,0.032,0.5,0.005,bad,5
20180418,93,0.022,0.055,0.6,0.005,worse,6
20180418,72,0.014,0.048,0.7,0.005,bad,5
20180418,77,0.03,0.047,0.5,0.005,worse,6
20180418,58,0.021,0.05,0.5,0.006,bad,5
20180418,55,0.029,0.053,0.5,0.005,bad,5
20180418,60,0.031,0.047,0.5,0.005,bad,5
20180418,73,0.031,0.054000000000000006,0.5,0.005,bad,5
20180418,61,0.033,0.042,0.5,0.005,bad,5
20180418,74,0.028,0.046,0.7,0.005,bad,5
20180418,73,0.03,0.046,0.4,0.006,bad,5
20180418,59,0.035,0.045,0.5,0.004,bad,5
20180418,63,0.046,0.021,0.4,0.002,bad,5
20180418,68,0.058,0.021,0.4,0.001,bad,5
20180418,72,0.031,0.039,0.7,0.004,bad,5
20180418,57,0.029,0.047,0.5,0.006,bad,5
20180418,62,0.027000000000000003,0.042,0.6,0.006,bad,5
20180418,71,0.022,0.048,0.5,0.006,bad,5
20180418,72,0.027000000000000003,0.049,0.5,0.004,bad,5
20180418,71,0.032,0.037000000000000005,0.4,0.004,bad,5
20180418,67,0.043,0.032,0.5,0.003,bad,5
20180418,59,0.046,0.024,0.4,0.003,bad,5
20180418,56,0.031,0.046,0.5,0.004,bad,5
20180418,53,0.039,0.04,0.6,0.006,bad,5
20180418,50,0.041,0.038,0.5,0.003,normal,4
20180419,65,0.018000000000000002,0.055,0.6,0.006,bad,5
20180419,117,0.012,0.063,0.7,0.006,serious,7
20180419,57,0.04,0.04,0.5,0.008,bad,5
20180419,103,0.018000000000000002,0.057,0.6,0.006,serious,7
20180419,81,0.006999999999999999,0.071,0.6,0.006999999999999999,worse,6
20180419,59,0.018000000000000002,0.059,0.5,0.008,bad,5
20180419,66,0.019,0.055,0.6,0.006,bad,5
20180419,79,0.021,0.061,0.6,0.008,worse,6
20180419,75,0.022,0.051,0.6,0.006,bad,5
20180419,75,0.039,0.047,0.6,0.008,bad,5
20180419,74,0.021,0.05,0.4,0.011,bad,5
20180419,63,0.021,0.058,0.5,0.008,bad,5
20180419,70,0.018000000000000002,0.06,0.7,0.008,bad,5
20180419,84,0.017,0.048,0.7,0.006999999999999999,worse,6
20180419,63,0.016,0.062,0.6,0.006,bad,5
20180419,82,0.029,0.031,0.6,0.004,worse,6
20180419,99,0.026,0.038,0.6,0.002,worse,6
20180419,102,0.013,0.055,0.9,0.006,serious,7
20180419,75,0.015,0.07400000000000001,0.6,0.009000000000000001,bad,5
20180419,80,0.017,0.054000000000000006,0.7,0.006999999999999999,worse,6
20180419,88,0.013,0.054000000000000006,0.6,0.006999999999999999,worse,6
20180419,94,0.016,0.058,0.6,0.005,worse,6
20180419,78,0.02,0.047,0.5,0.008,worse,6
20180419,82,0.017,0.056,0.6,0.005,worse,6
20180419,75,0.023,0.041,0.6,0.006,bad,5
20180421,72,0.027000000000000003,0.048,0.7,0.006999999999999999,bad,5
20180421,97,0.026,0.055,0.6,0.005,worse,6
20180421,85,0.028,0.049,0.7,0.006,worse,6
20180421,89,0.03,0.054000000000000006,0.6,0.004,worse,6
20180421,74,0.02,0.057,0.6,0.006,bad,5
20180421,65,0.029,0.058,0.6,0.006,bad,5
20180421,64,0.034,0.049,0.6,0.006,bad,5
20180421,75,0.029,0.054000000000000006,0.6,0.005,bad,5
20180421,66,0.031,0.046,0.7,0.006,bad,5
20180421,89,0.023,0.05,0.7,0.005,worse,6
20180421,82,0.036000000000000004,0.048,0.4,0.005,worse,6
20180421,73,0.032,0.057,0.6,0.006,bad,5
20180421,71,0.036000000000000004,0.033,0.6,0.004,bad,5
20180421,81,0.035,0.037000000000000005,0.6,0.002,worse,6
20180421,79,0.026,0.05,0.7,0.004,worse,6
20180421,73,0.027000000000000003,0.065,0.7,0.009000000000000001,bad,5
20180421,70,0.029,0.049,0.7,0.008,bad,5
20180421,100,0.02,0.051,0.7,0.006,worse,6
20180421,89,0.028,0.055,0.5,0.005,worse,6
20180421,85,0.027000000000000003,0.051,0.7,0.006,worse,6
20180421,81,0.032,0.051,0.7,0.005,worse,6
20180421,66,0.041,0.033,0.6,0.005,bad,5
20180421,71,0.027000000000000003,0.059,0.7,0.006,bad,5
20180421,69,0.031,0.057,0.8,0.008,bad,5
20180421,66,0.032,0.057,0.7,0.006,bad,5
20180422,33,0.021,0.039,0.5,0.003,good,3
20180422,48,0.03,0.025,0.4,0.004,normal,4
20180422,44,0.026,0.025,0.5,0.005,normal,4
20180422,48,0.027000000000000003,0.032,0.4,0.003,normal,4
20180422,33,0.017,0.033,0.4,0.005,good,3
20180422,34,0.019,0.041,0.5,0.004,good,3
20180422,38,0.023,0.032,0.4,0.004,good,3
20180422,40,0.021,0.038,0.5,0.004,good,3
20180422,37,0.02,0.034,0.5,0.004,good,3
20180422,40,0.018000000000000002,0.033,0.6,0.003,good,3
20180422,48,0.027000000000000003,0.033,0.3,0.003,normal,4
20180422,37,0.019,0.04,0.5,0.003,good,3
20180422,39,0.023,0.03,0.5,0.005,good,3
20180422,35,0.026,0.022,0.4,0.003,good,3
20180422,41,0.023,0.028,0.4,0.001,normal,4
20180422,47,0.02,0.033,0.5,0.002,normal,4
20180422,34,0.017,0.041,0.5,0.006,good,3
20180422,32,0.028,0.023,0.4,0.006,good,3
20180422,44,0.023,0.025,0.5,0.005,normal,4
20180422,41,0.026,0.027000000000000003,0.3,0.004,normal,4
20180422,38,0.025,0.029,0.4,0.004,good,3
20180422,34,0.037000000000000005,0.019,0.4,0.003,good,3
20180422,33,0.032,0.016,0.4,0.003,good,3
20180422,31,0.027000000000000003,0.03,0.4,0.003,good,3
20180422,33,0.026,0.035,0.5,0.006,good,3
20180423,8,0.044,0.014,0.3,0.002,good,3
20180423,10,0.044,0.012,0.3,0.003,good,3
20180423,10,0.04,0.016,0.4,0.003,good,3
20180423,10,0.045,0.014,0.3,0.002,good,3
20180423,7,0.023,0.022,0.3,0.004,better,2
20180423,9,0.036000000000000004,0.021,0.4,0.002,good,3
20180423,12,0.042,0.019,0.3,0.002,good,3
20180423,11,0.036000000000000004,0.021,0.3,0.002,good,3
20180423,13,0.034,0.021,0.4,0.002,good,3
20180423,9,0.034,0.016,0.5,0.003,good,3
20180423,11,0.047,0.014,0.2,0.001,good,3
20180423,7,0.044,0.018000000000000002,0.3,0.002,good,3
20180423,12,0.044,0.011,0.3,0.004,good,3
20180423,9,0.045,0.013,0.3,0.001,good,3
20180423,10,0.033,0.02,0.5,0.001,good,3
20180423,6,0.024,0.023,0.4,0.005,better,2
20180423,6,0.041,0.012,0.4,0.006,good,3
20180423,10,0.036000000000000004,0.013,0.4,0.004,good,3
20180423,9,0.041,0.011,0.2,0.003,good,3
20180423,10,0.044,0.013,0.3,0.003,good,3
20180423,8,0.05,0.008,0.4,0.002,good,3
20180423,10,0.051,0.008,0.4,0.002,good,3
20180423,5,0.048,0.012,0.3,0.002,good,3
20180423,10,0.046,0.016,0.4,0.005,good,3
20180423,9,0.038,0.024,0.4,0.002,good,3
20180424,10,0.035,0.015,0.3,0.004,good,3
20180424,9,0.044,0.011,0.3,0.003,good,3
20180424,10,0.043,0.011,0.3,0.003,good,3
20180424,9,0.045,0.014,0.2,0.002,good,3
20180424,5,0.026,0.018000000000000002,0.3,0.004,better,2
20180424,6,0.032,0.025,0.3,0.002,good,3
20180424,8,0.043,0.015,0.3,0.002,good,3
20180424,9,0.035,0.021,0.3,0.002,good,3
20180424,8,0.038,0.014,0.3,0.002,good,3
20180424,10,0.031,0.02,0.4,0.004,good,3
20180424,7,0.04,0.018000000000000002,0.2,0.001,good,3
20180424,6,0.036000000000000004,0.023,0.3,0.002,good,3
20180424,6,0.041,0.011,0.3,0.002,good,3
20180424,9,0.038,0.014,0.3,0.001,good,3
20180424,12,0.029,0.021,0.5,0.001,better,2
20180424,5,0.025,0.025,0.4,0.005,better,2
20180424,5,0.038,0.015,0.4,0.006,good,3
20180424,5,0.031,0.016,0.4,0.004,good,3
20180424,6,0.039,0.013,0.2,0.003,good,3
20180424,10,0.037000000000000005,0.016,0.2,0.003,good,3
20180424,6,0.047,0.008,0.3,0.002,good,3
20180424,6,0.041,0.013,0.3,0.002,good,3
20180424,4,0.041,0.014,0.3,0.002,good,3
20180424,6,0.042,0.017,0.4,0.005,good,3
20180424,7,0.036000000000000004,0.022,0.4,0.002,good,3
20180425,32,0.03,0.025,0.4,0.003,good,3
20180425,39,0.03,0.031,0.4,0.004,good,3
20180425,41,0.026,0.03,0.5,0.004,normal,4
20180425,37,0.026,0.04,0.5,0.003,good,3
20180425,31,0.017,0.041,0.4,0.004,good,3
20180425,29,0.026,0.041,0.5,0.003,good,3
20180425,35,0.025,0.042,0.5,0.003,good,3
20180425,38,0.022,0.047,0.6,0.003,good,3
20180425,36,0.024,0.038,0.5,0.003,good,3
20180425,39,0.021,0.037000000000000005,0.6,0.005,good,3
20180425,39,0.028,0.037000000000000005,0.4,0.003,good,3
20180425,33,0.03,0.036000000000000004,0.4,0.003,good,3
20180425,31,0.023,0.04,0.5,0.003,good,3
20180425,29,0.03,0.036000000000000004,0.5,0.003,good,3
20180425,30,0.03,0.037000000000000005,0.6,0.006,good,3
20180425,34,0.029,0.027000000000000003,0.5,0.005,good,3
20180425,27,0.041,0.016,0.4,0.003,good,3
20180425,35,0.036000000000000004,0.02,0.4,0.001,good,3
20180425,39,0.029,0.029,0.5,0.002,good,3
20180425,30,0.022,0.045,0.5,0.005,good,3
20180425,28,0.032,0.027000000000000003,0.5,0.005,good,3
20180425,0,0.0,0.0,0.7,0.0,best,1
20180425,36,0.026,0.033,0.4,0.003,good,3
20180425,39,0.023,0.035,0.5,0.003,good,3
20180425,33,0.03,0.03,0.5,0.002,good,3
20180426,46,0.028,0.039,0.6,0.006,normal,4
20180426,61,0.03,0.042,0.6,0.004,bad,5
20180426,55,0.005,0.045,0.8,0.005,bad,5
20180426,44,0.038,0.037000000000000005,0.4,0.003,normal,4
20180426,39,0.022,0.042,0.5,0.005,good,3
20180426,43,0.034,0.039,0.5,0.005,normal,4
20180426,42,0.038,0.036000000000000004,0.5,0.004,normal,4
20180426,45,0.035,0.04,0.5,0.004,normal,4
20180426,40,0.034,0.033,0.5,0.004,good,3
20180426,55,0.03,0.036000000000000004,0.6,0.006,bad,5
20180426,49,0.042,0.033,0.3,0.005,normal,4
20180426,47,0.038,0.038,0.5,0.006,normal,4
20180426,42,0.038,0.028,0.5,0.003,normal,4
20180426,48,0.017,0.031,0.5,0.001,normal,4
20180426,49,0.029,0.04,0.7,0.003,normal,4
20180426,41,0.024,0.053,0.6,0.006999999999999999,normal,4
20180426,37,0.024,0.044,0.6,0.006,good,3
20180426,50,0.048,0.033,0.8,0.004,normal,4
20180426,51,0.026,0.043,0.7,0.004,bad,5
20180426,51,0.035,0.035,0.5,0.005,bad,5
20180426,52,0.036000000000000004,0.038,0.6,0.003,bad,5
20180426,48,0.037000000000000005,0.031,0.5,0.004,normal,4
20180426,40,0.03,0.046,0.6,0.004,good,3
20180426,40,0.036000000000000004,0.045,0.7,0.006999999999999999,good,3
20180426,39,0.037000000000000005,0.042,0.6,0.004,good,3
20180427,48,0.041,0.041,0.5,0.005,normal,4
20180427,60,0.036000000000000004,0.041,0.5,0.005,bad,5
20180427,63,0.058,0.039,0.6,0.006999999999999999,bad,5
20180427,56,0.045,0.032,0.4,0.005,bad,5
20180427,45,0.027000000000000003,0.036000000000000004,0.5,0.006,normal,4
20180427,47,0.034,0.041,0.5,0.006999999999999999,normal,4
20180427,51,0.041,0.038,0.5,0.006,bad,5
20180427,64,0.039,0.037000000000000005,0.5,0.006,bad,5
20180427,48,0.039,0.034,0.5,0.006,normal,4
20180427,66,0.033,0.037000000000000005,0.6,0.006999999999999999,bad,5
20180427,60,0.047,0.031,0.3,0.006999999999999999,bad,5
20180427,56,0.038,0.044,0.5,0.006999999999999999,bad,5
20180427,51,0.03,0.037000000000000005,0.5,0.006,bad,5
20180427,49,0.039,0.027000000000000003,0.5,0.004,normal,4
20180427,50,0.025,0.033,0.6,0.003,normal,4
20180427,59,0.033,0.038,0.6,0.004,bad,5
20180427,46,0.027000000000000003,0.042,0.5,0.008,normal,4
20180427,45,0.035,0.035,0.5,0.006999999999999999,normal,4
20180427,55,0.029,0.041,0.7,0.005,bad,5
20180427,54,0.038,0.037000000000000005,0.3,0.005,bad,5
20180427,64,0.041,0.031,0.4,0.006999999999999999,bad,5
20180427,65,0.041,0.035,0.6,0.005,bad,5
20180427,61,0.034,0.033,0.6,0.005,bad,5
20180427,48,0.034,0.043,0.5,0.006,normal,4
20180427,47,0.042,0.041,0.6,0.008,normal,4
20180428,75,0.039,0.031,0.6,0.004,bad,5
20180428,70,0.031,0.04,0.5,0.005,bad,5
20180428,43,0.031,0.038,0.6,0.005,normal,4
20180428,61,0.041,0.029,0.4,0.004,bad,5
20180428,55,0.025,0.034,0.4,0.006,bad,5
20180428,55,0.039,0.035,0.4,0.006999999999999999,bad,5
20180428,56,0.035,0.036000000000000004,0.5,0.004,bad,5
20180428,66,0.033,0.036000000000000004,0.5,0.005,bad,5
20180428,53,0.036000000000000004,0.03,0.5,0.005,bad,5
20180428,69,0.03,0.033,0.6,0.006999999999999999,bad,5
20180428,63,0.041,0.028,0.3,0.005,bad,5
20180428,61,0.04,0.034,0.5,0.006999999999999999,bad,5
20180428,62,0.03,0.038,0.6,0.006,bad,5
20180428,62,0.039,0.025,0.5,0.003,bad,5
20180428,57,0.038,0.029,0.6,0.004,bad,5
20180428,57,0.033,0.036000000000000004,0.7,0.004,bad,5
20180428,60,0.026,0.042,0.5,0.008,bad,5
20180428,60,0.03,0.037000000000000005,0.6,0.006999999999999999,bad,5
20180428,65,0.035,0.04,0.7,0.004,bad,5
20180428,69,0.033,0.039,0.5,0.005,bad,5
20180428,70,0.036000000000000004,0.029,0.4,0.006,bad,5
20180428,65,0.037000000000000005,0.029,0.5,0.005,bad,5
20180428,58,0.032,0.039,0.5,0.005,bad,5
20180428,58,0.036000000000000004,0.042,0.6,0.008,bad,5
20180428,58,0.037000000000000005,0.038,0.5,0.005,bad,5
20180429,46,0.058,0.031,0.6,0.006999999999999999,normal,4
20180429,59,0.042,0.032,0.5,0.005,bad,5
20180429,41,0.044,0.032,0.6,0.006,normal,4
20180429,56,0.056,0.029,0.4,0.004,bad,5
20180429,47,0.03,0.036000000000000004,0.5,0.006,normal,4
20180429,48,0.053,0.039,0.5,0.008,normal,4
20180429,46,0.056,0.029,0.5,0.005,normal,4
20180429,56,0.053,0.03,0.5,0.005,bad,5
20180429,48,0.054000000000000006,0.023,0.5,0.005,normal,4
20180429,63,0.032,0.032,0.6,0.006999999999999999,bad,5
20180429,60,0.056,0.03,0.4,0.006,bad,5
20180429,55,0.053,0.037000000000000005,0.6,0.006,bad,5
20180429,48,0.047,0.027000000000000003,0.5,0.006,normal,4
20180429,46,0.059,0.018000000000000002,0.4,0.004,normal,4
20180429,53,0.052000000000000005,0.025,0.6,0.004,bad,5
20180429,56,0.044,0.028,0.7,0.003,bad,5
20180429,47,0.034,0.033,0.5,0.008,normal,4
20180429,47,0.042,0.031,0.5,0.006999999999999999,normal,4
20180429,66,0.056,0.036000000000000004,0.8,0.005,bad,5
20180429,55,0.043,0.033,0.8,0.004,bad,5
20180429,60,0.054000000000000006,0.025,0.5,0.005,bad,5
20180429,47,0.055,0.033,0.6,0.005,normal,4
20180429,62,0.057,0.027000000000000003,0.7,0.004,bad,5
20180429,55,0.059,0.021,0.5,0.005,bad,5
20180429,49,0.044,0.038,0.5,0.005,normal,4
20180430,74,0.055,0.031,0.6,0.006,bad,5
20180430,94,0.037000000000000005,0.045,0.6,0.004,worse,6
20180430,69,0.04,0.041,0.7,0.005,bad,5
20180430,84,0.058,0.027000000000000003,0.5,0.005,worse,6
20180430,75,0.035,0.032,0.6,0.006,bad,5
20180430,71,0.05,0.03,0.5,0.006999999999999999,bad,5
20180430,73,0.047,0.03,0.6,0.006,bad,5
20180430,86,0.051,0.028,0.6,0.006,worse,6
20180430,70,0.051,0.027000000000000003,0.6,0.005,bad,5
20180430,89,0.038,0.029,0.7,0.006999999999999999,worse,6
20180430,82,0.06,0.024,0.4,0.006,worse,6
20180430,75,0.054000000000000006,0.03,0.6,0.006,bad,5
20180430,74,0.039,0.036000000000000004,0.6,0.006999999999999999,bad,5
20180430,80,0.051,0.023,0.6,0.004,worse,6
20180430,77,0.046,0.031,0.8,0.005,worse,6
20180430,81,0.043,0.035,0.7,0.005,worse,6
20180430,74,0.032,0.034,0.6,0.009000000000000001,bad,5
20180430,74,0.046,0.03,0.6,0.008,bad,5
20180430,84,0.036000000000000004,0.038,0.9,0.005,worse,6
20180430,87,0.038,0.042,1.2,0.005,worse,6
20180430,88,0.055,0.025,0.5,0.006999999999999999,worse,6
20180430,94,0.058,0.025,0.8,0.005,worse,6
20180430,83,0.051,0.024,0.6,0.005,worse,6
20180430,74,0.048,0.037000000000000005,0.6,0.006999999999999999,bad,5
20180430,70,0.058,0.035,0.7,0.009000000000000001,bad,5
20180501,56,0.04,0.02,0.5,0.003,bad,5
20180501,77,0.028,0.024,0.5,0.004,worse,6
20180501,57,0.038,0.024,0.5,0.004,bad,5
20180501,55,0.047,0.019,0.4,0.003,bad,5
20180501,52,0.028,0.023,0.5,0.004,bad,5
20180501,49,0.031,0.023,0.5,0.003,normal,4
20180501,60,0.028,0.022,0.5,0.003,bad,5
20180501,61,0.037000000000000005,0.025,0.5,0.003,bad,5
20180501,54,0.038,0.023,0.5,0.004,bad,5
20180501,72,0.043,0.024,0.6,0.005,bad,5
20180501,54,0.046,0.021,0.4,0.003,bad,5
20180501,50,0.042,0.022,0.5,0.003,normal,4
20180501,60,0.03,0.022,0.5,0.005,bad,5
20180501,64,0.033,0.011,0.4,0.002,bad,5
20180501,61,0.039,0.02,0.7,0.003,bad,5
20180501,59,0.042,0.02,0.7,0.002,bad,5
20180501,53,0.032,0.022,0.5,0.005,bad,5
20180501,54,0.037000000000000005,0.021,0.5,0.006,bad,5
20180501,59,0.028,0.023,0.9,0.003,bad,5
20180501,67,0.039,0.023,1.1,0.003,bad,5
20180501,58,0.041,0.019,0.4,0.003,bad,5
20180501,72,0.042,0.017,0.7,0.002,bad,5
20180501,63,0.039,0.016,0.6,0.003,bad,5
20180501,50,0.04,0.026,0.5,0.003,normal,4
20180501,52,0.045,0.023,0.6,0.005,bad,5
20180502,52,0.017,0.018000000000000002,0.5,0.002,bad,5
20180502,54,0.017,0.025,0.5,0.003,bad,5
20180502,45,0.017,0.028,0.6,0.003,normal,4
20180502,48,0.022,0.03,0.4,0.002,normal,4
20180502,47,0.013,0.03,0.5,0.004,normal,4
20180502,50,0.018000000000000002,0.034,0.5,0.003,normal,4
20180502,58,0.017,0.03,0.6,0.003,bad,5
20180502,52,0.021,0.033,0.5,0.003,bad,5
20180502,52,0.018000000000000002,0.033,0.6,0.003,bad,5
20180502,68,0.026,0.031,0.6,0.004,bad,5
20180502,47,0.025,0.028,0.4,0.002,normal,4
20180502,47,0.023,0.032,0.5,0.003,normal,4
20180502,45,0.016,0.027000000000000003,0.6,0.004,normal,4
20180502,48,0.023,0.022,0.7,0.003,normal,4
20180502,53,0.021,0.028,0.7,0.001,bad,5
20180502,45,0.017,0.035,0.6,0.006,normal,4
20180502,43,0.019,0.025,0.5,0.006,normal,4
20180502,50,0.015,0.029,0.7,0.004,normal,4
20180502,51,0.023,0.025,1.0,0.003,bad,5
20180502,44,0.02,0.026,0.5,0.003,normal,4
20180502,55,0.027000000000000003,0.022,0.7,0.002,bad,5
20180502,45,0.023,0.02,0.6,0.003,normal,4
20180502,48,0.02,0.03,0.5,0.002,normal,4
20180502,44,0.024,0.031,0.7,0.005,normal,4
20180502,47,0.021,0.031,0.6,0.003,normal,4
20180503,21,0.034,0.015,0.4,0.004,good,3
20180503,35,0.036000000000000004,0.017,0.4,0.003,good,3
20180503,31,0.034,0.016,0.4,0.003,good,3
20180503,34,0.041,0.015,0.3,0.002,good,3
20180503,23,0.025,0.019,0.4,0.004,better,2
20180503,24,0.039,0.021,0.4,0.003,good,3
20180503,32,0.038,0.02,0.4,0.003,good,3
20180503,33,0.035,0.018000000000000002,0.4,0.003,good,3
20180503,32,0.036000000000000004,0.015,0.4,0.003,good,3
20180503,37,0.04,0.02,0.5,0.005,good,3
20180503,31,0.04,0.016,0.3,0.002,good,3
20180503,26,0.039,0.019,0.4,0.003,good,3
20180503,19,0.042,0.009000000000000001,0.3,0.002,good,3
20180503,29,0.038,0.012,0.4,0.003,good,3
20180503,30,0.037000000000000005,0.015,0.5,0.001,good,3
20180503,21,0.032,0.02,0.4,0.005,good,3
20180503,20,0.034,0.018000000000000002,0.4,0.006,good,3
20180503,31,0.026,0.019,0.4,0.004,good,3
20180503,26,0.035,0.017,0.9,0.003,good,3
20180503,34,0.036000000000000004,0.015,0.3,0.003,good,3
20180503,30,0.038,0.017,0.6,0.002,good,3
20180503,28,0.037000000000000005,0.015,0.4,0.003,good,3
20180503,23,0.031,0.024,0.4,0.002,good,3
20180503,23,0.039,0.021,0.5,0.005,good,3
20180503,22,0.036000000000000004,0.022,0.4,0.002,good,3
20180504,37,0.039,0.029,0.4,0.003,good,3
20180504,48,0.042,0.023,0.4,0.004,normal,4
20180504,50,0.046,0.019,0.4,0.004,normal,4
20180504,48,0.052000000000000005,0.017,0.3,0.003,normal,4
20180504,36,0.033,0.022,0.3,0.005,good,3
20180504,36,0.049,0.026,0.4,0.004,good,3
20180504,42,0.046,0.023,0.4,0.004,normal,4
20180504,51,0.045,0.02,0.3,0.003,bad,5
20180504,41,0.045,0.017,0.4,0.004,normal,4
20180504,55,0.044,0.023,0.5,0.006,bad,5
20180504,49,0.051,0.018000000000000002,0.3,0.003,normal,4
20180504,41,0.052000000000000005,0.018000000000000002,0.3,0.003,normal,4
20180504,37,0.046,0.027000000000000003,0.5,0.006,good,3
20180504,41,0.047,0.015,0.4,0.005,normal,4
20180504,35,0.044,0.027000000000000003,0.4,0.003,good,3
20180504,37,0.055,0.011,0.3,0.003,good,3
20180504,49,0.054000000000000006,0.014,0.2,0.003,normal,4
20180504,51,0.044,0.02,0.5,0.002,bad,5
20180504,38,0.036000000000000004,0.028,0.4,0.006,good,3
